,0
1421,10010
1422,10010
1423,10017
1424,10023
1425,10014
1426,10011
1427,11430
1428,10003
1429,10065
1430,10128
1431,10038
1432,10003
1433,10022
1434,10016
1435,10001
1436,10035
1437,10075-0381
1438,10018
1439,10016
1440,11430
1441,10037
1442,10169
1443,10003
1444,10119
1445,10019
1446,10002
1447,10036
1448,10003
1449,10018
1450,10037
1451,10003
1452,10019
1453,10029
1454,10011
1455,10002
1456,10016
1457,10119
1458,10012
1459,10004
1460,10027
1461,10019
1462,10075
1463,10025
1464,10009
1465,10128
1466,10003
1467,10001
1468,10075
1469,10023
1470,10011
1471,10018
1472,10012-3332
1473,10023
1474,10023
1475,10009
1476,10065
1477,10028
1478,100
1479,10036
1480,10021
1481,10013
1482,10111
1483,10001
1484,10005
1485,10011
1486,10021
1487,10016
1488,10011
1489,11369
1490,10022
1491,10001
1492,10019
1493,10022
1494,10001
1495,11222
1496,10012
1497,10012
1498,10017
1499,10022
1500,10021
1501,10019
1502,10010
1503,10024
1504,10010
1505,10119
1506,10282
1507,10128
1508,11369
1509,10119
1510,10022
1511,10001
1512,10003
1513,11206
1514,10011
1515,10003
1516,
1517,10017
1518,10037
1519,10037
1520,11371
1521,10002
1522,10012
1523,10280
1524,10036
1525,10011
1526,10011
1527,10014
1528,10065
1529,10017
1530,10014
1531,11220
1532,10011
1533,10075
1534,10019
1535,11369
1536,10003
1537,10025
1538,10001
1539,10035
1540,10023
1541,10003
1542,11201
1543,10036
1544,10021
1545,10019
1546,10014
1547,10075
1548,10003
1549,10038
1550,10011
1551,10037
1552,10013
1553,10011
1554,10035
1555,10065
1556,10010
1557,10038
1558,10014
1559,11430
1560,10023
1561,10075
1562,10018
1563,10011-6832
1564,10022
1565,10111
1566,10028
1567,10037
1568,10037
1569,10028
1570,10018
1571,10023
1572,10040
1573,10016
1574,10023
1575,10003
1576,10001
1577,10003
1578,10010
1579,11377
1580,10003
1581,10019
1582,10003
1583,10011
1584,10023-7692
1585,10011
1586,10002
1587,10016
1588,10019
1589,10021
1590,10019
1591,10011
1592,10036
1593,100014
1594,10022
1595,10001
1596,11430
1597,10016
1598,10011
1599,10035
1600,10065
1601,10036
1602,10037
1603,10019
1604,10021
1605,10014
1606,10001
1607,10003
1608,10024
1609,10021
1610,10003
1611,10019
1612,10025
1613,10279
1614,10128
1615,10001
1616,10025
1617,10023
1618,10022
1619,11211
1620,10017-6927
1621,10021
1622,10019
1623,10018
1624,10014
1625,10128
1626,100014
1627,10019
1628,10019
1629,10018
1630,10010
1631,
1632,10012-3332
1633,10021
1634,10019
1635,10029
1636,10028
1637,10111
1638,11430
1639,10003
1640,10036
1641,10028
1642,10023
1643,10028
1644,10025
1645,10019
1646,10018
1647,10119
1648,10024
1649,10006
1650,10021
1651,10010
1652,11201
1653,11101
1654,10025
1655,10022
1656,100036
1657,10011
1658,10011
1659,10024
1660,10065
1661,10013
1662,10023
1663,10158-3650
1664,10012
1665,10022
1666,10003
1667,100014
1668,10021
1669,11201-1832
1670,10011-6832
1671,10010
1672,10011
1673,10010
1674,10014
1675,10023
1676,10018
1677,10001
1678,10001
1679,10014
1680,11249
1681,10019
1682,10009
1683,10009:10010
1684,10001
1685,
1686,10024
1687,10001
1688,10027
1689,10036
1690,10019
1691,10012
1692,10013
1693,11201-1832
1694,10016
1695,10019
1696,10119
1697,10021
1698,10014
1699,10024
1700,10014
1701,10036
1702,10037
1703,10014
1704,10002
1705,10003
1706,10162
1707,10019
1708,10021
1709,10028
1710,10012
1711,10035
1712,10002-1013
1713,10016
1714,10021
1715,10016
1716,10002
1717,10012
1718,10011
1719,10153
1720,10019
1721,11201
1722,10001
1723,10001
1724,10016
1725,10021
1726,10013
1727,10021
1728,10001
1729,10014
1730,10128
1731,10106
1732,10017
1733,10035
1734,10155
1735,10012
1736,10016
1737,10016
1738,11430
1739,11201
1740,10016
1741,10013
1742,11201
1743,10011-6832
1744,10016
1745,10001
1746,10029
1747,10022
1748,10009
1749,10128
1750,10002-1013
1751,10036
1752,10010
1753,10001
1754,10001
1755,10019
1756,10021
1757,11430
1758,10003
1759,10036
1760,10014
1761,10119
1762,10158-3650
1763,11201
1764,10021
1765,10019
1766,10065
1767,10003
1768,10017
1769,10019
1770,10013
1771,10011-6832
1772,10011
1773,10021
1774,10065
1775,10022
1776,10002
1777,11371
1778,10019
1779,10011-6832
1780,10035
1781,10028
1782,10278
1783,10013
1784,10014
1785,10019
1786,10019
1787,10036
1788,10024
1789,10035
1790,10016
1791,10003
1792,10003
1793,11430
1794,10011
1795,10001
1796,10035
1797,10022
1798,10009
1799,10025
1800,10282
1801,10016
1802,11369
1803,10019
1804,10024
1805,10017
1806,10275
1807,10017
1808,10002
1809,10003
1810,11371
1811,10025-4403
1812,10001
1813,10001
1814,10029
1815,10011
1816,10028
1817,10021
1818,10005
1819,10012-3332
1820,10009
1821,10065
1822,10001
1823,10014
1824,10023
1825,10009
1826,10009
1827,10016
1828,10019
1829,10014
1830,10021
1831,10278
1832,11101
1833,10013
1834,10036
1835,10003
1836,10010
1837,10012
1838,10025
1839,10003
1840,10001
1841,10023-7503
1842,10018
1843,10016
1844,10281
1845,10038
1846,10001
1847,10003
1848,11369
1849,10009:10010
1850,10019
1851,10019
1852,10001
1853,10002
1854,10016
1855,10024
1856,10021
1857,10007
1858,100036
1859,10037
1860,10023-6588
1861,10014
1862,10012
1863,10003
1864,10012
1865,10002
1866,10128
1867,10003
1868,10013
1869,10012
1870,10007
1871,10001-7604
1872,10011
1873,10128
1874,11205
1875,10018
1876,11104
1877,10016
1878,11205
1879,10021
1880,10024
1881,10013
1882,10281
1883,10024
1884,10019
1885,10075
1886,10014
1887,10017
1888,10017
1889,10018
1890,10023
1891,10012-3332
1892,10028
1893,10024
1894,11430
1895,10012
1896,10003
1897,10021
1898,11249
1899,10023
1900,10017
1901,10023
1902,10009
1903,10075
1904,10065
1905,10001
1906,10002
1907,10155
1908,10021
1909,10013
1910,10011
1911,10011
1912,11430
1913,10016
1914,10011
1915,10153
1916,10019
1917,10016
1918,10025
1919,10003
1920,10001-2062
1921,10016
1922,10036
1923,10023
1924,10282
1925,10009
1926,10037
1927,10014
1928,10011
1929,10017
1930,11201
1931,10040
1932,10035
1933,11211
1934,10013
1935,10014
1936,10016
1937,10011
1938,10001
1939,10036
1940,10024
1941,10010
1942,10035
1943,10022
1944,10010
1945,10019
1946,10019
1947,10019
1948,11201
1949,10024
1950,10016
1951,10016
1952,10028
1953,10037
1954,11430
1955,10021
1956,10036
1957,10017
1958,10128
1959,10003
1960,10019
1961,10065
1962,10003
1963,10002
1964,10014
1965,10010
1966,10028
1967,10016
1968,10017
1969,10002
1970,10016
1971,10011
1972,10011
1973,10011
1974,10023
1975,10010
1976,10024
1977,10002
1978,10019
1979,10119
1980,10025
1981,10014
1982,10019
1983,10010
1984,10014
1985,10119
1986,10019
1987,10119
1988,10017-6927
1989,10028
1990,100014
1991,10023
1992,10036
1993,10001
1994,10036
1995,10019
1996,10025
1997,10001-2062
1998,10011
1999,10003
2000,10024
2001,10021
2002,10128
2003,10065
2004,10011
2005,11369
2006,10036
2007,10014
2008,10025
2009,10038
2010,10016
2011,10011
2012,10016
2013,10002
2014,11217
2015,10011
2016,10014
2017,10023-7503
2018,10012
2019,10016
2020,10028
2021,10013
2022,10010
2023,10037
2024,10011
2025,10017
2026,10155
2027,10040
2028,10011-6832
2029,10024
2030,10025
2031,10022
2032,10018
2033,10003
2034,10019
2035,10003
2036,10019
2037,10011
2038,10016
2039,11222
2040,10024
2041,10019
2042,10009
2043,10019
2044,10023-7692
2045,10002
2046,10019
2047,10016
2048,10011
2049,10017
2050,10022
2051,10037
2052,10065
2053,10017
2054,10014
2055,10005
2056,10024
2057,10025
2058,10111
2059,10003
2060,10022
2061,10003
2062,10036
2063,10014
2064,10128
2065,10023
2066,10003
2067,10001
2068,10014
2069,10280
2070,10035
2071,100036
2072,10036
2073,10016
2074,10019
2075,10001
2076,10016
2077,11369
2078,10111
2079,10023
2080,11430
2081,10019
2082,10010
2083,10019
2084,10035
2085,10019
2086,11231
2087,10016
2088,10003
2089,10003
2090,10022
2091,10014
2092,10016
2093,10010
2094,10106
2095,10019
2096,10009
2097,10037
2098,1002
2099,10019
2100,10010
2101,10025
2102,10028
2103,10111
2104,10016
2105,10014
2106,10017
2107,10014
2108,10069
2109,10002
2110,10037
2111,10001
2112,10035
2113,10038
2114,10010
2115,10003
2116,10001
2117,10016
2118,10019
2119,10014
2120,10019
2121,10065
2122,10023
2123,10007
2124,10024
2125,10035
2126,11251
2127,10021
2128,10016
2129,10001
2130,10026
2131,10035
2132,10128
2133,10016
2134,10003
2135,10019
2136,10003
2137,10021
2138,10009
2139,11106
2140,10014
2141,10011
2142,10023
2143,11369
2144,10128
2145,10065
2146,10035
2147,10003
2148,10019
2149,10016
2150,10013
2151,10024
2152,100036
2153,10013
2154,10036
2155,10021
2156,10017-6927
2157,10011
2158,10027
2159,10106
2160,10016
2161,11215
2162,10016
2163,10002-1013
2164,10036
2165,10003
2166,10013
2167,10035
2168,10028
2169,10002
2170,10019
2171,10279
2172,10075
2173,10005
2174,10021
2175,11205
2176,10016
2177,10007
2178,10012
2179,10019
2180,10282
2181,10032
2182,10282
2183,10009
2184,10009
2185,10014
2186,10022
2187,10002
2188,100
2189,10037
2190,10003
2191,10001
2192,10018
2193,10021
2194,10011
2195,10282
2196,10003
2197,10002
2198,10023-5112
2199,10003
2200,10010
2201,10021
2202,10018
2203,10038
2204,11430
2205,10025
2206,10065
2207,10022
2208,10012
2209,10075
2210,10028
2211,10065
2212,10003
2213,10010
2214,10018
2215,10037
2216,10279
2217,10024
2218,10019
2219,10001-2062
2220,10018-4527
2221,10017
2222,10014
2223,10011
2224,10128
2225,10019
2226,10013
2227,10021
2228,10024
2229,10003
2230,10016
2231,10029
2232,10016
2233,10010
2234,10011
2235,11103
2236,10128
2237,10036
2238,10019
2239,10024
2240,10037
2241,10128
2242,10017
2243,11369
2244,10019
2245,10011-6832
2246,10019
2247,10002
2248,10018
2249,10003
2250,10016
2251,10016
2252,10011
2253,10010
2254,10023
2255,10016
2256,10023
2257,10022
2258,10016
2259,10035
2260,10016
2261,10037
2262,10001
2263,10016
2264,10022
2265,10010
2266,10001
2267,10019
2268,10128
2269,10001
2270,10024
2271,10037
2272,11201
2273,10009
2274,10022
2275,10019
2276,10019
2277,10014
2278,10022
2279,10011
2280,10028
2281,10023
2282,11104
2283,10019
2284,10021
2285,10018
2286,10003
2287,10128
2288,10016
2289,10017
2290,10021
2291,10007
2292,10037
2293,11371
2294,10128
2295,10025
2296,10005
2297,10014
2298,10001
2299,10022
2300,10019
2301,10021
2302,10016
2303,10022
2304,10022
2305,10065
2306,10003
2307,10017
2308,10001
2309,10012
2310,10023
2311,10013
2312,10013
2313,10022
2314,10035
2315,10075-0381
2316,10022
2317,10006
2318,10029
2319,10035
2320,10003
2321,10016
2322,10029
2323,10013
2324,10013
2325,10019
2326,11371
2327,10038
2328,10012
2329,10023
2330,10036
2331,10021
2332,10023
2333,10009:10010
2334,10018
2335,10011
2336,10003
2337,10010
2338,10280
2339,10014
2340,10019
2341,10003
2342,11430
2343,10012-3332
2344,10023
2345,10011
2346,10025
2347,10003
2348,10012-3332
2349,10027
2350,10003
2351,10016
2352,10106
2353,10028
2354,11249
2355,10023
2356,10025
2357,10024
2358,10016
2359,10017
2360,11369
2361,10003
2362,10036
2363,10003
2364,10014
2365,10012
2366,10014
2367,10028
2368,10023
2369,100036
2370,10017
2371,10019
2372,11102
2373,10003
2374,10003
2375,10001
2376,10013
2377,10001
2378,10036
2379,11217
2380,11101
2381,10028
2382,10001
2383,10019
2384,10036
2385,10021
2386,10014
2387,10021
2388,10009
2389,10019
2390,10002
2391,10019
2392,10111
2393,10119
2394,10010
2395,11369
2396,10014
2397,10014
2398,10281
2399,10022
2400,10022
2401,10003
2402,11104
2403,10018
2404,10040
2405,11205
2406,11430
2407,10009
2408,11369
2409,10011
2410,10021
2411,10016
2412,10010
2413,10003
2414,10016
2415,10069
2416,10275
2417,10065
2418,10023
2419,10011-6832
2420,10016
2421,11371
2422,10025
2423,10024
2424,10128
2425,10011
2426,10024
2427,10023
2428,10011
2429,10024
2430,10010
2431,10016
2432,10011
2433,11371
2434,11101
2435,10014
2436,10025
2437,10028
2438,10002
2439,10023-7692
2440,10016
2441,11206
2442,11430
2443,10038
2444,10014
2445,10007
2446,10023
2447,10022
2448,10019
2449,10038
2450,10000
2451,10035
2452,10003
2453,10128
